index,Image Name,Caption Number,Urdu Caption
199,1160034462_16b38174fe.jpg,4,سرمئی سویٹر اور تنکے کی ٹوپی پہنے سفید بالوں والا آدمی ایک درخت کے نیچے بنچ پر بیٹھا ہے
200,116409198_0fe0c94f3b.jpg,0,ایک شخص برف میں خیمے کے قریب کھا رہا ہے۔
201,116409198_0fe0c94f3b.jpg,1,ایک آدمی برف میں خیمے کے قریب بیٹھا ہوا ہے
202,116409198_0fe0c94f3b.jpg,2,ایک کوہ پیما صاف نیلے آسمان کے نیچے پیلے رنگ کے خیمے کے سامنے برف میں بیٹھا ہے۔
203,116409198_0fe0c94f3b.jpg,3,جیکٹ پہنے ایک شخص پیلے رنگ کے خیمے کے سامنے برف پر بیٹھا ہوا ہے۔
204,116409198_0fe0c94f3b.jpg,4,پہاڑی علاقے میں برف پر بیٹھے ہوڈڈ جیکٹ میں نوجوان۔
205,1164765687_7aca07bbe7.jpg,0,ایک سرخ قمیض اور شیشے والا ایک شخص کمبل پر ایک چھوٹے کتے کی طرف جھک رہا ہے جس میں کئی بھرے جانور ہیں۔
206,1164765687_7aca07bbe7.jpg,1,سرخ قمیض پہنے ایک شخص چھوٹے کتے کو کھلونے دے رہا ہے۔
207,1164765687_7aca07bbe7.jpg,2,ایک شخص اپنے کتے کے ساتھ رسی کھینچ کھیل رہا ہے
208,1164765687_7aca07bbe7.jpg,3,سفید کمبل پر ایک آدمی کالے کتے کے ساتھ کھیل رہا ہے
209,1164765687_7aca07bbe7.jpg,4,فرش پر کمبل پر ایک شخص اپنے کتے کے ساتھ کھیل رہا ہے۔
210,1167662968_e466f1e80a.jpg,0,ایک ناک میں چھید والا شخص
211,1167662968_e466f1e80a.jpg,1,لال ٹوپی میں ایک آدمی جسکی ناک میں ایک انگوٹھی ہے
212,1167662968_e466f1e80a.jpg,2,نو عمر لڑکے کی ناک میں ایک چاندی کی انگوٹھی ہے۔
213,1167662968_e466f1e80a.jpg,3,ناک کی انگوٹھی اور بھوری قمیص والے آدمی کی قریبی تصویر
214,1167662968_e466f1e80a.jpg,4,ایک ناک کی انگوٹھی اور ہیٹ والا نوجوان۔
215,1167669558_87a8a467d6.jpg,0,پیلے رنگ کے لباس میں ایک آدمی
216,1167669558_87a8a467d6.jpg,1,پیلے رنگ کی قمیض پہنے ایک شخص جس کے چہرے پر ڈرامائی نظر آ رہی ہے
217,1167669558_87a8a467d6.jpg,2,پیلے رنگ کی ٹی شرٹ والا آدمی اپنے چہرے پر ایک بڑی مسکراہٹ کھینچ رہا ہے۔
218,1167669558_87a8a467d6.jpg,3,ایک آدمی جس نے پیلے رنگ کی قمیض پہنی ہوئی ہے اور غمزدہ ہے۔
219,1167669558_87a8a467d6.jpg,4,ایک شخص کیمرے پر بہت مسکرا رہا ہے
220,1167908324_8caab45e15.jpg,0,ایک شخص ایک مہ خانے میں ویڈیو گیمز کے ساتھ کھڑا ہے
221,1167908324_8caab45e15.jpg,1,ایک مہ خانے میں دیوار پر لٹکے ہوے نیین بیئر سائن کے ساتھ ایک شخص کھڑا ہے
222,1167908324_8caab45e15.jpg,2,ایک شخص کمپیوٹر جوئے مشینوں کے پاس کھڑا ہے۔
223,1167908324_8caab45e15.jpg,3,ایک آدمی تین ویڈیو گیم مشینوں اور ایک بیئر سائن کے ساتھ کھڑا ہے۔
224,1167908324_8caab45e15.jpg,4,ایک شخص تین ویڈیو مشینوں کے ساتھ کھڑا ہے۔
225,119534510_d52b3781a3.jpg,0,بھورے رنگ کی قمیض پہنے ایک آدمی بندر گاہ پر بیٹھا ہوا ہے
226,119534510_d52b3781a3.jpg,1,ایک آدمی پانی کے پاس بیٹھا ہوا پڑھ رہا ہے۔
227,119534510_d52b3781a3.jpg,2,ایک شخص ایک پوسٹ کے قریب بندر گاه پر کتاب پڑھ رہا ہے
228,119534510_d52b3781a3.jpg,3,بھوری رنگ کی جیکٹ میں ایک شخص پانی کے پاس گھاٹ پر بیٹھا پڑھ رہا ہے۔
229,119534510_d52b3781a3.jpg,4,پانی کے جسم کے پاس کنکریٹ کی جگہ پر ایک شخص بیٹھا ہوا ہے
230,1198194316_543cc7b945.jpg,0,ایک جوڑا فٹ پاتھ پر چل رہا ہے
231,1198194316_543cc7b945.jpg,1,ایک مرد اور ایک عورت باہر چل رہے ہیں
232,1198194316_543cc7b945.jpg,2,ایک مرد اور ایک عورت ریفریشمنٹ اسٹینڈ کے سامنے کھڑے ہیں
233,1198194316_543cc7b945.jpg,3,کالی قمیض اور جینز پہنے ایک آدمی کالی پتلون میں ایک عورت کے ساتھ ایک ریفریشمنٹ اسٹینڈ کے سامنے چل رہا ہے اور دوسرے لوگ آس پاس چل رہے ہیں
234,1198194316_543cc7b945.jpg,4,ایک پھولوں کی قمیض اور پرس والی عورت اور کالی قمیص والا آدمی چل رہے ہیں جبکہ دوسرا آدمی ان کے پیچھے چل رہا ہے۔
235,1207159468_425b902bfb.jpg,0,ایک لڑکا اور ایک شخص گنبد ڈھانچے کے اوپر معطل ہیں
236,1207159468_425b902bfb.jpg,1,نیلے رنگ کی قمیض پہنے ایک لڑکا  اگلو کے سامنے کھڑا ہوا ہے جنکہ ایک شخص اس عمارت کے اوپر رسی سے لٹک رہا ہے۔
237,1207159468_425b902bfb.jpg,2,ایک لڑکا تصویر کے لئے پوز کرتا ہے اور پس منظر میں ایک آدمی رسی کے ساتھ لٹکا ہوا ہے۔
238,1207159468_425b902bfb.jpg,3,ایک لڑکا باہر ایک ڈھانچے کے قریب کھڑا ہے۔
239,1207159468_425b902bfb.jpg,4,نیلی قمیض پہنے ایک نوجوان جبکہ پس منظر میں سفید رنگ کی ایک عجیب و غریب عمارت ہے
240,1213336750_2269b51397.jpg,0,سیاہ جیکٹ والا ایک شخص سرخ رنگ کی جیکٹ والے آدمی کی تصویر لے رہا ہے
241,1213336750_2269b51397.jpg,1,سیاہ لباس میں ایک شخص سرخ رنگ کی جیکٹ میں ایک شخص کی تصویر لے رہا ہے۔
242,1213336750_2269b51397.jpg,2,ایک مصروف گلی کے قریب کھلے علاقے میں ایک شخص دوسرے آدمی کی تصویر کھینچ رہا ہے۔
243,1213336750_2269b51397.jpg,3,ایک نوجوان باہر دوسرے نوجوان کی تصویر لے رہا ہے
244,1213336750_2269b51397.jpg,4,چرچ کے سامنے ایک نوجوان دوسرے نوجوان کی تصویر کھینچ رہا ہے۔
245,1215334959_b1970965f7.jpg,0,ایک کنبہ ایک ساحل کے قریب بنچ پر بیٹھا ہے۔
246,1215334959_b1970965f7.jpg,1,ایک کنبہ ساحل سمندر کے قریب بینچ پر بیٹھا ہے۔
247,1215334959_b1970965f7.jpg,2,ایک مرد ، عورت ، لڑکی اور لڑکا ساحل سمندر کے پاس کنکریٹ کے بینچ پر بیٹھے ہیں
248,1215334959_b1970965f7.jpg,3,ایک کنبہ ساحل سمندر کے قریب ایک بینچ پر بیٹھا ہے
249,1215334959_b1970965f7.jpg,4,چند لوگ ساحل سمندر پر چھٹی کرتے وقت ایک وقفہ لے رہے ہیں
250,1234817607_924893f6e1.jpg,0,ایک کورین آدمی سوڈا فروخت کر رہا ہے
251,1234817607_924893f6e1.jpg,1,ایک آدمی کئی سوڈا اور بیئر کین کے قریب بیرونی بار میں بیٹھا ہوا ہے۔
252,1234817607_924893f6e1.jpg,2,ایک عینک والا آدمی جس کے سامنے ایلومینیم کے کین لگے ہوئے ہیں
253,1234817607_924893f6e1.jpg,3,سوڈا کین کی قطار کے سامنے بیٹھا ہوا ایک بوڑھا آدمی مسکرا رہا ہے۔
254,1234817607_924893f6e1.jpg,4,ایک دکاندار اسٹال میں شراب فروخت کر رہا ہے
255,1235685934_be89b231fb.jpg,0,ایک اوورپاس پر دھوپ میں ایک شخص
256,1235685934_be89b231fb.jpg,1,ایک شخص ماسک پہنے دوسرے شخص کے ساتھ کیمرہ دیکھ رہا ہے۔
257,1235685934_be89b231fb.jpg,2,دھوپ والے چشمے پہنے ہوۓ ایک شخص ایک ٹوپی اور ماسک والے شخص کے پاس کھڑا ہے
258,1235685934_be89b231fb.jpg,3,ایک شخص نے سفید قمیز اور عینک پہن رکھی ہے
259,1235685934_be89b231fb.jpg,4,دھوپ والی عینکوں والے دو آدمی ، جن میں سے ایک نے ٹوپی اور ایک بیگ پہنا ہوا ہے۔
260,1236951314_0308dc4138.jpg,0,ویٹ سوٹ میں لڑکا ایک گنجے آدمی کے ساتھ تالاب میں چھلانگ لگا رہا ہے
261,1236951314_0308dc4138.jpg,1,چشموں والا لڑکا تالاب میں کود رہا ہے جس میں ایک آدمی ہے
262,1236951314_0308dc4138.jpg,2,ایک بچہ تالاب میں چھلانگ لگا رہا ہے جب ایک آدمی اس بچے کو دیکھ رہا ہے
263,1236951314_0308dc4138.jpg,3,ایک تیراکی والا شخص بچوں کو نیلے پانی کے تالاب میں چھلانگ لگاتا دیکھ رہا ہے۔
264,1236951314_0308dc4138.jpg,4,ایک نو عمر لڑکا پانی میں گنجے آدمی کی طرف تالاب میں چھلانگ لگا رہا ہے۔
265,1236964638_1808784a3c.jpg,0,ایک لڑکا چھلانگ لگانے والے پھٹے سے تالاب میں چھلانگ لگا رہا ہے
266,1236964638_1808784a3c.jpg,1,ایک لڑکا ڈائیونگ بورڈ پر سوئمنگ پول میں چھلانگ لگا رہا ہے۔
267,1236964638_1808784a3c.jpg,2,ایک بچہ تالاب میں غوطہ لگا رہا ہے۔
268,1236964638_1808784a3c.jpg,3,ایک بچہ ڈائیونگ بورڈ سے سوئمنگ پول میں کود رہا ہے۔
269,1236964638_1808784a3c.jpg,4,ایک بچا ڈائیونگ بورڈ سے چھلانگ لگا رہا ہے جبکہ ایک مرد اور ایک بچا سائیڈ پر بیٹھے ہیں
270,1247181182_35cabd76f3.jpg,0,ایک آدمی چٹان پر بیٹھا ہے۔
271,1247181182_35cabd76f3.jpg,1,ایک شخص پہاڑوں میں ایک چٹان پر بیٹھا ہوا ہے
272,1247181182_35cabd76f3.jpg,2,ایک شخص نیلے رنگ کی قمیض پہنے ہوئے پہاڑ پر چڑھ رہا ہے۔
273,1247181182_35cabd76f3.jpg,3,ایک شخص پہاڑی کی چوٹی پر کھڑا ہوا
274,1247181182_35cabd76f3.jpg,4,ایک آدمی پہاڑ کی چوٹی پر بیٹھا ہے۔
275,124881487_36e668145d.jpg,0,ایک سائیکل سوار پہاڑی سے نیچے آ رہا ہے
276,124881487_36e668145d.jpg,1,ایک شخص پہاڑی راستے پر سائیکل پر سوار ہے
277,124881487_36e668145d.jpg,2,ایک شخص موٹرسائیکل پر چٹان پہاڑی سے نیچے آ رہا ہے۔
278,124881487_36e668145d.jpg,3,پتھریلی پگڈنڈی پر اترتے پہاڑ بائیکر کی دھندلی تصویر۔
279,124881487_36e668145d.jpg,4,نیلے رنگ میں ملبوس سائیکل سوار ایک پہاڑی سے نیچے آ رہا ہے
280,1252396628_eb81d3905b.jpg,0,سرخ رنگ کے موٹرسائیکل پر سوار ایک لال رنگ میں ملبوس شخص کیچڑ والی سڑک سے نیچے آ رہا ہے
281,1252396628_eb81d3905b.jpg,1,ایک سرخ رنگ کا لباس والا ایک شخص موٹرسائیکل سرکٹ پر ایک سرخ موٹر سائیکل پر سوار ہے
282,1252396628_eb81d3905b.jpg,2,لال رنگ میں ملبوس ایک سائیکل سوار راستے پر ہے
283,1252396628_eb81d3905b.jpg,3,ایک شخص کیچڑ والی پہاڑی پر بائیک پر سوار ہے
284,1252396628_eb81d3905b.jpg,4,ایک لال جمپسوٹ اور لال ہیلمٹ میں موٹرسائیکل ریسر ایک پہاڑی پر چڑھ رہا ہے
285,1262583859_653f1469a9.jpg,0,ایک موٹر سائیکل سوار کافی سے لطف اندوز ہو رہا ہے
286,1262583859_653f1469a9.jpg,1,ایک روشن سبز رنگ کی قمیض اور دھوپ کا چشمہ پہنے ایک آدمی کافی پیتے ہوے سڑک پر سائیکل چلا رہا ہے
287,1262583859_653f1469a9.jpg,2,ایک روشن سبز رنگ کی قمیض پہنے ایک آدمی جو پکی صحن میں سائیکل پر سوار ہے ، اس نے ایک بوتل پکڑ رکھی ہے
288,1262583859_653f1469a9.jpg,3,ایک شخص اپنی موٹرسائیکل پر ایک ہاتھ سے سوار ہے اور دوسرے ہاتھ سے شراب پی رہا ہے
289,1262583859_653f1469a9.jpg,4,سبز رنگ کی قمیض پہنے موٹرسائیکل پر سوار ایک شخص مشروب کو تھامے ہوے ہے
290,1263801010_5c74bf1715.jpg,0,ایک سرخ جیکٹ والا آدمی  برف سے ڈھکے پہاڑوں پر نظر آرہا ہے
291,1263801010_5c74bf1715.jpg,1,سرخ برف پوشاک پہنے ہوئے ایک آدمی برف اور پہاڑوں کے وسیلے کو دیکھ رہا ہے۔
292,1263801010_5c74bf1715.jpg,2,سرخ اور سیاہ رنگ کے لباس میں ایک شخص برفیلی پہاڑی زمین کی تزئین کی نگاہ سے دیکھ رہا ہے
293,1263801010_5c74bf1715.jpg,3,ایک سرخ رنگ کے کوٹ میں ایک شخص برف کے مناظر کو دیکھ رہا ہے
294,1263801010_5c74bf1715.jpg,4,پہاڑ کی چوٹی کا ایک منظر
295,127488876_f2d2a89588.jpg,0,سفید قمیص اور ٹین شارٹس میں گولف لگاتے ہوئے ایک آدمی جسکے ساتھ سرخ قمیض اور سیاہ پتلون میں ایک شخص ہے
296,127488876_f2d2a89588.jpg,1,پیش منظر میں درخت ، دو افراد پس منظر میں گولف کھیل رہے ہیں۔
297,127488876_f2d2a89588.jpg,2,میلے میں دو گولفور کھڑے ہیں جو دور سے دیکھ رہے ہیں۔
298,127488876_f2d2a89588.jpg,3,دو گولفرز  اپنے ہاتھوں سے دھوپ کو روکتے ہوئے  فاصلے پر نظر ڈال رہے ہیں
299,127488876_f2d2a89588.jpg,4,گولف کورس پر فاصلے پر دو آدمی
300,1277185009_06478dd457.jpg,0,ایک شخص ایک پتھریلے پہاڑ پر کھڑا ہے جس کے پس منظر میں سرمئی بادل ہیں۔
301,1277185009_06478dd457.jpg,1,بغیر قمیص کا ایک آدمی چٹانوں پر چل رہا ہے
302,1277185009_06478dd457.jpg,2,ایک قمیز کے بغیر آدمی چٹانی پہاڑی پر چل رہا ہے
303,1277185009_06478dd457.jpg,3,ایک قمیز کے بغیر آدمی ایک بیگ کے ساتھ
304,1277185009_06478dd457.jpg,4,ابر آلود پس منظر والے پتھروں کے انبار پر ایک بغیر قمیض کے بیگ والا شخص
305,1280147517_98767ca3b3.jpg,0,ایک جھیل پر ایک کشتی.
306,1280147517_98767ca3b3.jpg,1,ایک ویگ بورڈر فضا میں اڑ رہا ہے
307,1280147517_98767ca3b3.jpg,2,ایک واٹرسکیئر چالیں کر رہا ہے
308,1280147517_98767ca3b3.jpg,3,ایک واٹرسکینگ کرتا ہوا آدمی ایک اسپیڈ بوٹ کے پیچھے پلٹ رہا ہے
309,1280147517_98767ca3b3.jpg,4,واٹرسکیئر کشتی کے پیچھے پلٹی کھا رہا ہے
310,1280320287_b2a4b9b7bd.jpg,0,ایک آدمی گھٹنوں کے تختے پر کشتی کے پیچھے کھینچا جا رہا ہے جبکہ دوسرا آدمی بھی ایسا ہی کر رہا ہے
311,1280320287_b2a4b9b7bd.jpg,1,دو بچے پانی پر پھٹے پر تیر رہے ہیں
312,1280320287_b2a4b9b7bd.jpg,2,دو بچے پانی پر پھٹے پر تیر رہے ہیں
313,1280320287_b2a4b9b7bd.jpg,3,دو افراد پانی میں کشتی کے ذریعہ کھینچے جا رہے ہیں
314,1280320287_b2a4b9b7bd.jpg,4,دو نوجوانوں کو کشتی کے پیچھے واٹرکرافٹ پر کھینچا جارہا ہے۔
315,1287073593_f3d2a62455.jpg,0,ایک کتوں کا جھنڈ پھٹے پر ایک شخص کو پہاڑی پر کھینچ رہا ہے
316,1287073593_f3d2a62455.jpg,1,ایک برفیلی پہاڑی پر ایک کتوں سے کھینچے جانے والے پھٹتے پر ایک شخص جھنڈوں کے پاس سے گزر رہا ہے
317,1287073593_f3d2a62455.jpg,2,پھٹے والی ریس میں کتے پھٹے کھینچ رہے ہیں
318,1287073593_f3d2a62455.jpg,3,پانچ سلیج کتے ایک شخص کو برف کے ذریعے سلیج پر کھینچ رہے ہیں
319,1287073593_f3d2a62455.jpg,4,وہ شخص برف کے راستے پر اپنے کتوں کو بھگا رہا ہے
320,1294578091_2ad02fea91.jpg,0,ایک خاتون فنکار اپنی پینٹنگ دکھا رہی ہے اور کسی کاغذ پر دستخط کر رہی ہے
321,1294578091_2ad02fea91.jpg,1,ایک شخص فون پر ہے اور ایک عورت پینٹنگ کے پاس بیٹھی ہے
322,1294578091_2ad02fea91.jpg,2,ایک عورت پورٹریٹ ڈرائنگ کر رہی ہے جبکہ ایک سیل فون پر آدمی دیکھ رہا ہے
323,1294578091_2ad02fea91.jpg,3,ایک عورت باہر پورٹریٹ کے پاس نوٹ پیڈ پر لکھ رہی ہے
324,1294578091_2ad02fea91.jpg,4,فنکار کے آؤٹ ڈور ڈسپلے کے پاس ایک عورت بیٹھی ہوئی ہے جبکہ ایک کھڑا آدمی فون پر ہے
